employee_id,date,status
1,2022-07-25,Leave
1,2021-07-24,Absent
1,2015-08-25,Leave
1,2024-02-25,Absent
1,2017-02-28,Leave
1,2014-08-17,Leave
1,2021-02-23,Absent
1,2022-11-04,Present
1,2015-06-29,Absent
1,2016-05-28,Present
1,2021-06-11,Present
1,2023-06-01,Present
1,2015-08-17,Present
1,2020-03-24,Present
1,2015-07-13,Present
1,2014-11-18,Leave
1,2019-10-20,Present
1,2020-05-31,Present
1,2015-01-13,Leave
1,2018-10-14,Present
1,2023-08-13,Leave
1,2016-01-09,Leave
1,2019-05-30,Leave
1,2016-07-18,Leave
1,2022-07-26,Absent
1,2021-12-12,Leave
1,2023-09-27,Absent
1,2016-11-04,Present
1,2023-08-17,Absent
1,2015-01-04,Absent
1,2018-12-19,Leave
1,2018-06-22,Absent
1,2017-12-18,Absent
1,2015-06-29,Absent
1,2020-12-08,Absent
1,2020-04-14,Absent
1,2019-03-31,Absent
1,2019-11-27,Absent
1,2019-10-06,Absent
1,2021-04-20,Present
1,2021-01-19,Present
1,2016-03-29,Leave
1,2022-05-27,Present
1,2020-10-30,Absent
1,2018-02-14,Leave
1,2022-12-18,Absent
1,2014-11-02,Present
1,2016-04-27,Absent
1,2023-04-13,Absent
1,2015-06-19,Absent
1,2016-04-27,Present
1,2016-03-11,Absent
1,2024-03-25,Present
1,2020-07-17,Present
1,2022-05-29,Absent
1,2022-05-06,Present
1,2015-11-09,Present
1,2017-03-24,Present
1,2023-11-26,Present
1,2021-09-20,Absent
1,2023-12-13,Absent
1,2018-12-04,Present
1,2019-08-11,Leave
1,2014-12-03,Absent
1,2022-12-31,Leave
1,2021-02-11,Absent
1,2015-07-13,Leave
1,2017-03-25,Leave
1,2018-09-15,Leave
1,2017-02-15,Leave
1,2021-01-11,Present
1,2016-06-16,Present
1,2016-12-07,Present
1,2022-03-06,Absent
1,2024-02-06,Present
1,2022-05-13,Present
1,2017-03-11,Absent
1,2017-06-19,Leave
1,2023-11-27,Absent
1,2022-02-08,Present
1,2015-06-12,Absent
1,2021-07-14,Leave
1,2018-06-21,Absent
1,2022-02-25,Present
1,2022-01-15,Absent
1,2014-09-29,Leave
1,2019-06-05,Leave
1,2015-09-11,Absent
1,2023-07-01,Present
1,2020-02-08,Present
1,2014-11-06,Absent
1,2014-10-02,Leave
1,2024-02-08,Present
1,2023-06-24,Present
1,2024-05-21,Present
1,2018-02-14,Leave
1,2021-12-31,Leave
1,2014-09-06,Present
1,2014-11-07,Present
1,2021-09-15,Absent
1,2016-02-20,Present
1,2019-08-24,Present
1,2017-04-24,Absent
1,2015-01-22,Absent
1,2017-12-30,Present
1,2017-01-22,Leave
1,2015-06-08,Absent
1,2024-06-03,Absent
1,2014-09-02,Present
1,2019-10-04,Present
1,2023-08-04,Present
1,2016-09-19,Absent
1,2015-07-23,Leave
1,2016-12-29,Present
1,2022-02-17,Leave
1,2018-09-26,Present
1,2018-10-28,Leave
1,2019-11-25,Absent
1,2016-12-30,Leave
1,2018-03-01,Leave
1,2018-01-15,Absent
1,2018-07-25,Absent
1,2022-12-24,Leave
1,2014-09-29,Absent
1,2018-11-30,Present
1,2024-02-20,Leave
1,2023-10-30,Absent
1,2018-05-28,Leave
1,2022-04-25,Present
1,2016-05-30,Absent
1,2019-04-12,Leave
1,2017-04-10,Present
1,2015-04-27,Present
1,2018-11-07,Absent
1,2017-12-29,Present
1,2016-02-06,Leave
1,2017-08-07,Leave
1,2016-09-07,Leave
1,2022-07-02,Leave
1,2019-02-04,Present
1,2015-04-10,Absent
1,2017-02-13,Leave
1,2014-10-22,Absent
1,2021-06-09,Present
1,2017-10-18,Present
1,2024-06-03,Absent
1,2020-04-28,Leave
1,2016-01-27,Absent
1,2017-10-29,Present
1,2016-10-31,Present
1,2016-12-15,Absent
1,2023-08-17,Present
1,2021-07-12,Absent
1,2015-04-15,Present
1,2021-12-20,Absent
1,2018-04-28,Absent
1,2014-10-25,Absent
1,2017-12-02,Leave
1,2021-04-24,Absent
1,2017-04-06,Leave
1,2016-02-25,Absent
1,2020-12-30,Present
1,2016-11-25,Leave
1,2017-05-06,Absent
1,2017-02-25,Absent
1,2022-02-25,Present
1,2019-11-09,Present
1,2015-04-04,Absent
1,2021-09-30,Leave
1,2021-06-08,Leave
1,2015-02-24,Present
1,2022-09-29,Absent
1,2021-03-19,Present
1,2020-04-01,Present
1,2024-03-24,Absent
1,2018-04-16,Present
1,2015-11-03,Leave
1,2024-04-19,Present
1,2023-03-23,Present
1,2015-10-28,Absent
1,2022-01-04,Leave
1,2021-09-06,Present
1,2024-06-22,Present
1,2015-05-19,Leave
1,2024-02-11,Absent
1,2017-07-29,Leave
1,2019-11-10,Present
1,2023-12-05,Leave
1,2019-12-13,Leave
1,2019-11-17,Absent
1,2016-11-04,Absent
1,2023-08-15,Absent
1,2016-06-08,Leave
1,2014-12-17,Present
1,2016-12-05,Present
1,2019-08-07,Absent
1,2014-08-14,Leave
1,2017-02-15,Leave
1,2021-05-16,Present
1,2023-01-11,Leave
1,2019-12-02,Leave
1,2020-07-22,Leave
1,2019-05-19,Present
1,2015-04-12,Absent
1,2022-09-25,Present
1,2020-12-28,Present
1,2023-11-05,Absent
1,2021-02-27,Leave
1,2018-11-14,Leave
1,2017-02-12,Present
1,2020-12-09,Present
1,2015-02-10,Present
1,2024-07-30,Leave
1,2024-07-01,Absent
1,2014-08-20,Leave
1,2015-05-22,Absent
1,2022-03-21,Present
1,2019-05-19,Absent
1,2018-09-20,Present
1,2022-03-05,Leave
1,2017-05-02,Leave
1,2014-12-25,Absent
1,2022-11-12,Leave
1,2015-04-13,Absent
1,2020-04-14,Leave
1,2024-06-09,Absent
1,2019-05-07,Present
1,2019-11-10,Leave
1,2017-06-27,Leave
1,2023-09-26,Present
1,2016-04-28,Leave
1,2021-08-21,Absent
1,2019-08-27,Leave
1,2014-12-11,Present
1,2017-09-12,Absent
1,2016-07-21,Leave
1,2020-07-11,Absent
1,2016-10-11,Absent
1,2015-04-30,Present
1,2020-09-16,Leave
1,2024-03-12,Leave
1,2020-11-05,Present
1,2024-04-12,Present
1,2023-12-13,Present
1,2021-12-28,Present
1,2016-11-19,Leave
1,2023-10-12,Leave
1,2015-07-17,Absent
1,2023-11-26,Leave
1,2024-06-25,Present
1,2022-08-04,Absent
1,2022-05-27,Absent
1,2016-07-08,Present
1,2022-11-15,Leave
1,2023-04-10,Absent
1,2016-11-08,Present
1,2017-08-18,Leave
1,2017-10-28,Absent
1,2016-04-07,Leave
1,2020-07-30,Leave
1,2018-11-24,Absent
1,2022-01-06,Absent
1,2018-10-07,Absent
1,2020-03-04,Leave
1,2023-10-24,Present
1,2016-01-16,Present
1,2014-09-04,Leave
1,2014-09-21,Leave
1,2017-01-04,Present
1,2020-05-05,Present
1,2017-01-18,Absent
1,2022-12-12,Absent
1,2021-09-27,Leave
1,2017-02-21,Absent
1,2015-09-21,Leave
1,2017-10-15,Present
1,2020-03-11,Leave
1,2021-05-11,Present
1,2016-12-11,Absent
1,2024-04-14,Leave
1,2023-12-02,Present
1,2020-01-13,Present
1,2024-08-05,Present
1,2023-10-21,Leave
1,2015-03-21,Present
1,2021-04-17,Present
1,2020-05-25,Present
1,2015-05-09,Leave
1,2019-08-28,Present
1,2023-12-31,Leave
1,2023-10-14,Present
1,2016-07-15,Absent
1,2021-02-17,Leave
1,2019-11-30,Leave
1,2020-12-28,Absent
1,2022-11-02,Present
1,2020-06-12,Leave
1,2021-10-25,Absent
1,2023-06-12,Leave
1,2016-03-14,Leave
1,2018-08-14,Present
1,2019-09-03,Absent
1,2015-04-10,Absent
1,2019-08-27,Absent
1,2020-01-09,Present
1,2019-07-25,Leave
1,2017-05-13,Present
1,2019-05-09,Present
1,2016-06-06,Leave
1,2024-03-13,Absent
1,2017-04-19,Present
1,2021-09-29,Absent
1,2020-02-13,Absent
1,2022-01-28,Present
1,2023-03-27,Leave
1,2022-11-23,Absent
1,2017-06-23,Absent
1,2019-11-19,Present
1,2023-10-23,Present
1,2023-02-04,Absent
1,2015-02-02,Present
1,2020-07-02,Absent
1,2015-04-28,Absent
1,2015-02-12,Present
1,2015-08-18,Present
1,2023-11-27,Leave
1,2020-11-17,Present
1,2022-07-16,Absent
1,2017-11-12,Leave
1,2021-03-30,Absent
1,2019-07-02,Absent
1,2019-03-30,Present
1,2015-08-24,Absent
1,2020-04-26,Leave
1,2022-11-17,Present
1,2016-01-25,Leave
1,2015-09-30,Present
1,2017-07-14,Present
1,2018-06-18,Present
1,2018-07-23,Leave
1,2018-02-07,Leave
1,2024-07-09,Present
1,2015-10-27,Absent
1,2018-11-30,Present
1,2024-01-10,Leave
1,2020-04-05,Present
1,2019-08-18,Leave
1,2018-03-27,Present
1,2022-01-24,Present
1,2021-01-13,Present
1,2017-04-28,Leave
1,2021-02-09,Leave
1,2024-07-11,Leave
1,2019-05-17,Leave
1,2019-08-10,Absent
1,2020-12-30,Leave
1,2018-10-31,Present
1,2016-06-16,Present
1,2015-04-24,Absent
1,2023-06-14,Leave
1,2019-06-09,Leave
1,2022-10-05,Absent
1,2017-04-05,Absent
1,2020-12-19,Present
1,2018-08-12,Present
1,2023-09-13,Leave
1,2020-07-12,Present
1,2016-11-02,Present
1,2017-12-18,Leave
1,2018-08-23,Present
1,2023-11-23,Present
1,2016-06-08,Leave
1,2016-06-21,Present
1,2016-05-15,Present
1,2020-08-28,Absent
1,2022-09-25,Present
1,2024-01-12,Absent
1,2016-05-26,Leave
1,2015-05-22,Present
1,2016-01-14,Leave
1,2022-07-06,Present
1,2014-11-02,Absent
1,2019-09-12,Absent
1,2019-11-08,Leave
1,2018-03-18,Leave
1,2022-10-16,Present
1,2020-09-10,Absent
1,2021-08-01,Leave
1,2021-02-02,Leave
1,2023-03-15,Present
1,2016-06-02,Present
1,2017-03-26,Absent
1,2021-12-10,Leave
1,2022-07-07,Leave
1,2021-02-05,Absent
1,2023-05-29,Absent
1,2018-08-15,Leave
1,2016-06-19,Present
1,2017-10-30,Leave
1,2020-06-19,Absent
1,2015-09-18,Present
1,2020-03-07,Absent
1,2020-12-23,Absent
1,2022-09-02,Absent
1,2024-05-12,Absent
1,2016-01-17,Leave
1,2020-01-11,Present
1,2024-03-11,Present
1,2017-10-24,Absent
1,2021-08-28,Leave
1,2015-09-14,Leave
1,2015-10-11,Absent
1,2019-01-04,Absent
1,2024-06-12,Absent
1,2023-12-24,Leave
1,2021-09-27,Absent
1,2023-10-25,Leave
1,2018-11-18,Absent
1,2022-03-23,Present
1,2016-12-12,Absent
1,2022-03-08,Present
1,2023-04-21,Present
1,2015-01-17,Leave
1,2019-12-18,Present
1,2023-11-22,Leave
1,2019-03-02,Present
1,2018-07-12,Present
1,2021-06-07,Absent
1,2022-04-06,Leave
1,2016-04-17,Absent
1,2015-11-12,Absent
1,2018-08-21,Absent
1,2015-02-06,Absent
1,2019-09-23,Absent
1,2016-03-24,Leave
1,2024-06-12,Present
1,2023-02-16,Present
1,2018-02-03,Present
1,2023-04-25,Leave
1,2022-05-03,Present
1,2017-02-08,Absent
1,2015-09-07,Leave
1,2024-07-13,Absent
1,2018-05-28,Leave
1,2020-06-21,Present
1,2019-07-06,Absent
1,2018-02-17,Absent
1,2019-01-12,Absent
1,2020-09-23,Absent
1,2024-03-11,Absent
1,2019-06-24,Leave
1,2023-12-01,Present
1,2016-06-02,Present
1,2021-07-08,Leave
1,2015-08-22,Present
1,2020-01-09,Leave
1,2021-01-05,Present
1,2023-02-26,Leave
1,2017-10-27,Absent
1,2021-07-12,Present
1,2014-11-12,Absent
1,2017-11-15,Present
1,2019-07-27,Leave
1,2020-07-21,Present
1,2016-04-03,Present
1,2021-12-07,Leave
1,2016-07-08,Leave
1,2019-11-15,Absent
1,2015-08-23,Present
1,2019-02-06,Absent
1,2018-06-29,Present
1,2022-11-15,Present
1,2019-01-02,Leave
1,2020-02-27,Leave
1,2019-04-18,Absent
1,2015-05-30,Absent
1,2016-06-24,Leave
1,2024-01-31,Leave
1,2019-08-03,Absent
1,2021-12-11,Present
1,2014-10-04,Absent
1,2016-06-06,Leave
1,2024-02-04,Present
1,2022-04-07,Leave
1,2022-05-29,Absent
1,2024-05-25,Leave
1,2019-07-10,Present
1,2016-03-05,Leave
1,2019-02-03,Absent
1,2022-03-27,Present
1,2023-06-23,Absent
1,2015-07-23,Absent
1,2022-08-13,Present
1,2017-02-15,Present
1,2017-05-16,Leave
1,2016-12-16,Absent
1,2024-04-12,Absent
1,2016-07-26,Present
1,2017-11-25,Absent
1,2020-10-22,Absent
1,2021-11-07,Absent
1,2017-11-11,Absent
1,2022-12-24,Present
1,2016-07-29,Leave
1,2019-01-21,Present
1,2020-06-09,Leave
1,2017-10-26,Present
1,2016-04-16,Leave
1,2020-05-01,Absent
1,2018-06-29,Leave
1,2022-12-09,Absent
1,2016-02-02,Absent
1,2023-06-27,Present
1,2016-09-08,Present
1,2024-04-29,Absent
1,2024-04-02,Present
1,2017-02-23,Present
1,2023-04-22,Present
1,2021-03-21,Absent
1,2024-01-11,Present
1,2016-02-26,Leave
1,2017-04-11,Leave
1,2020-04-07,Leave
1,2020-06-25,Present
1,2015-08-28,Present
1,2018-09-03,Present
1,2015-06-14,Leave
1,2021-03-13,Leave
1,2021-08-23,Present
1,2016-01-14,Absent
1,2024-05-01,Absent
1,2021-09-12,Absent
1,2024-03-24,Present
1,2019-01-18,Absent
1,2015-10-01,Leave
1,2024-06-10,Present
1,2014-11-02,Absent
1,2015-03-14,Absent
1,2022-04-17,Present
1,2020-06-04,Absent
1,2016-01-08,Leave
1,2021-04-21,Absent
1,2022-07-05,Present
1,2021-09-23,Absent
1,2023-01-09,Present
1,2019-11-16,Leave
1,2020-12-10,Absent
1,2018-08-16,Absent
1,2022-06-22,Absent
1,2021-06-13,Leave
1,2017-11-06,Leave
1,2020-04-24,Present
1,2022-06-19,Present
1,2015-07-14,Leave
1,2017-02-21,Leave
1,2019-11-14,Absent
1,2019-03-05,Leave
1,2020-01-14,Absent
1,2015-09-05,Absent
1,2021-12-21,Present
1,2017-01-22,Leave
1,2020-12-21,Leave
1,2016-03-24,Leave
1,2021-02-20,Present
1,2017-11-20,Leave
1,2015-05-15,Leave
1,2015-06-04,Leave
1,2018-05-04,Present
1,2014-09-08,Leave
1,2018-04-20,Absent
1,2021-08-13,Present
1,2022-09-12,Present
1,2021-09-11,Absent
1,2016-07-13,Present
1,2021-07-27,Leave
1,2023-08-30,Present
1,2018-04-17,Leave
1,2015-11-30,Leave
1,2015-04-24,Absent
1,2019-04-25,Absent
1,2016-10-24,Present
1,2021-04-27,Leave
1,2019-12-18,Present
1,2017-01-20,Present
1,2015-06-08,Present
1,2024-05-29,Leave
1,2014-08-21,Absent
1,2023-11-14,Absent
1,2020-03-31,Leave
1,2024-04-02,Absent
1,2023-06-29,Present
1,2016-08-23,Present
1,2023-07-12,Absent
1,2024-02-13,Leave
1,2018-05-19,Leave
1,2018-12-05,Leave
1,2017-04-13,Present
1,2015-12-23,Absent
1,2023-12-18,Leave
1,2016-06-03,Leave
1,2024-05-31,Present
1,2023-02-24,Leave
1,2017-04-09,Leave
1,2018-07-07,Leave
1,2020-11-08,Leave
1,2017-04-27,Present
1,2024-03-27,Absent
1,2019-02-10,Leave
1,2019-07-27,Present
1,2014-11-26,Present
1,2021-02-09,Leave
1,2022-12-04,Absent
1,2024-02-23,Absent
1,2015-08-15,Absent
1,2019-12-20,Absent
1,2020-06-03,Leave
1,2015-11-24,Leave
1,2020-03-17,Leave
1,2019-02-26,Leave
1,2023-03-12,Leave
1,2023-08-14,Present
1,2023-09-25,Leave
1,2020-03-27,Present
1,2019-10-20,Present
1,2022-03-23,Absent
1,2021-02-19,Absent
1,2016-11-17,Absent
1,2020-11-01,Absent
1,2014-11-08,Present
1,2019-10-11,Present
1,2023-01-03,Present
1,2014-08-24,Absent
1,2020-09-27,Present
1,2017-10-23,Leave
1,2021-06-26,Absent
1,2023-11-21,Present
1,2022-07-13,Absent
1,2015-01-09,Present
1,2022-01-04,Leave
1,2020-07-24,Present
1,2014-11-02,Leave
1,2017-04-22,Absent
1,2024-03-20,Leave
1,2024-02-08,Leave
1,2017-08-16,Present
1,2017-03-22,Leave
1,2015-04-22,Absent
1,2015-10-29,Absent
1,2017-07-08,Leave
1,2015-03-29,Absent
1,2014-12-03,Leave
1,2022-03-11,Absent
1,2020-06-02,Present
1,2020-04-15,Present
1,2023-06-01,Leave
1,2016-09-15,Present
1,2017-09-02,Present
1,2015-05-06,Absent
1,2022-07-10,Present
1,2024-04-06,Leave
1,2017-03-13,Absent
1,2017-09-21,Leave
1,2021-09-21,Present
1,2020-03-05,Present
1,2016-12-03,Leave
1,2018-12-12,Leave
1,2024-03-20,Absent
1,2024-01-28,Present
1,2021-07-07,Absent
1,2015-11-26,Leave
1,2022-02-23,Leave
1,2020-08-27,Absent
1,2021-08-17,Present
1,2017-12-09,Absent
1,2015-03-24,Leave
1,2017-06-11,Leave
1,2020-08-04,Leave
1,2022-02-10,Absent
1,2023-11-10,Absent
1,2022-05-09,Leave
1,2020-04-14,Absent
1,2015-09-23,Leave
1,2020-10-04,Absent
1,2014-10-06,Leave
1,2021-01-18,Leave
1,2018-09-30,Present
1,2019-05-23,Present
1,2024-06-19,Leave
1,2022-05-02,Absent
1,2024-05-23,Leave
1,2014-08-26,Present
1,2020-10-12,Leave
1,2021-05-23,Leave
1,2019-12-30,Absent
1,2021-01-24,Present
1,2024-06-27,Absent
1,2014-08-11,Present
1,2018-06-23,Present
1,2024-01-23,Absent
1,2018-02-18,Absent
1,2016-02-11,Absent
1,2020-06-30,Leave
1,2018-02-07,Leave
1,2019-08-02,Present
1,2020-09-21,Leave
1,2019-11-19,Leave
1,2017-12-16,Absent
1,2019-07-31,Leave
1,2018-01-26,Leave
1,2021-08-15,Present
1,2024-07-31,Absent
1,2023-12-19,Present
1,2016-02-01,Leave
1,2017-11-01,Present
1,2016-10-30,Absent
1,2017-03-28,Present
1,2019-10-02,Present
1,2020-06-06,Leave
1,2019-07-19,Present
1,2024-07-27,Leave
1,2021-12-08,Leave
1,2021-10-20,Present
1,2023-07-08,Present
1,2014-12-31,Absent
1,2021-06-27,Absent
1,2023-01-13,Present
1,2021-03-19,Absent
1,2016-10-12,Absent
1,2017-11-01,Leave
1,2020-07-03,Present
1,2018-12-31,Absent
1,2018-05-03,Leave
1,2018-08-24,Absent
1,2020-04-24,Leave
1,2023-08-23,Present
1,2021-11-11,Present
1,2021-05-16,Leave
1,2024-01-12,Leave
1,2018-04-11,Leave
1,2016-04-20,Absent
1,2022-09-03,Leave
1,2019-03-06,Absent
1,2015-02-19,Present
1,2016-07-13,Absent
1,2024-03-16,Present
1,2015-04-12,Absent
1,2023-06-13,Present
1,2018-12-17,Leave
1,2017-12-30,Leave
1,2022-05-03,Present
1,2015-04-12,Absent
1,2023-11-01,Leave
1,2015-08-11,Absent
1,2019-04-19,Leave
1,2019-09-17,Leave
1,2019-11-18,Leave
1,2018-08-21,Absent
1,2021-05-27,Absent
1,2015-05-27,Present
1,2023-09-15,Absent
1,2021-01-02,Leave
1,2016-12-30,Absent
1,2022-06-03,Absent
1,2021-09-22,Absent
1,2022-04-27,Leave
1,2022-09-15,Present
1,2015-01-17,Absent
1,2018-11-02,Leave
1,2023-08-24,Leave
1,2024-06-10,Leave
1,2016-10-10,Leave
1,2018-07-15,Leave
1,2015-09-28,Present
1,2019-06-05,Absent
1,2020-09-02,Absent
1,2024-03-07,Absent
1,2022-03-05,Present
1,2023-01-22,Leave
1,2018-10-11,Absent
1,2017-04-17,Leave
1,2021-01-29,Absent
1,2022-11-02,Absent
1,2024-03-21,Leave
1,2015-10-03,Leave
1,2017-12-17,Leave
1,2015-09-18,Leave
1,2017-01-25,Absent
1,2017-04-25,Present
1,2019-01-04,Leave
1,2019-12-25,Leave
1,2023-06-03,Absent
1,2024-07-20,Present
1,2014-10-14,Leave
1,2021-06-18,Leave
1,2021-09-16,Leave
1,2016-11-02,Absent
1,2018-08-05,Present
1,2018-11-07,Absent
1,2020-06-24,Leave
1,2020-10-06,Leave
1,2020-08-28,Absent
1,2022-10-11,Leave
1,2014-11-01,Absent
1,2020-10-08,Leave
1,2017-01-11,Leave
1,2024-02-01,Absent
1,2016-09-16,Leave
1,2018-01-03,Absent
1,2016-09-05,Absent
1,2015-02-06,Present
1,2022-11-24,Leave
1,2017-12-05,Leave
1,2022-01-03,Leave
1,2023-03-13,Leave
1,2016-03-16,Leave
1,2020-01-04,Leave
1,2018-08-18,Leave
1,2021-07-28,Absent
1,2018-12-25,Leave
1,2014-11-20,Absent
1,2022-05-09,Leave
1,2022-05-07,Present
1,2015-01-03,Absent
1,2018-09-30,Absent
1,2015-08-08,Leave
1,2017-10-13,Leave
1,2021-09-11,Present
1,2014-11-08,Absent
1,2023-03-01,Present
1,2020-02-29,Absent
1,2016-08-26,Present
1,2017-06-11,Absent
1,2018-09-27,Absent
1,2015-09-09,Absent
1,2016-08-01,Absent
1,2019-08-26,Leave
1,2018-11-15,Present
1,2024-04-01,Leave
1,2020-07-10,Present
1,2023-06-20,Absent
1,2015-02-17,Present
1,2020-08-07,Leave
1,2015-05-26,Present
1,2016-11-18,Absent
1,2020-10-29,Present
1,2022-09-15,Present
1,2014-11-17,Absent
1,2016-01-12,Present
1,2016-03-26,Absent
1,2023-05-29,Absent
1,2015-10-09,Present
1,2020-03-17,Leave
1,2015-08-18,Present
1,2014-08-28,Absent
1,2015-10-06,Present
1,2022-07-11,Present
1,2024-03-22,Absent
1,2023-12-25,Present
1,2021-01-19,Present
1,2018-07-13,Leave
1,2023-05-25,Leave
1,2017-04-14,Absent
1,2023-08-02,Absent
1,2021-05-05,Absent
1,2020-11-21,Present
1,2017-10-29,Present
1,2016-10-07,Leave
1,2021-05-20,Absent
1,2022-09-19,Present
1,2020-06-18,Present
1,2017-01-30,Absent
1,2016-05-08,Present
1,2019-05-01,Present
1,2017-07-20,Leave
1,2018-11-06,Present
1,2022-08-10,Present
1,2020-12-18,Absent
1,2023-07-05,Present
1,2019-09-10,Absent
1,2016-06-04,Present
1,2020-12-28,Present
1,2019-03-03,Absent
1,2018-07-08,Present
1,2024-02-02,Leave
1,2024-05-13,Leave
1,2020-06-14,Present
1,2021-11-11,Absent
1,2017-08-20,Leave
1,2019-03-29,Leave
1,2019-10-04,Leave
1,2024-03-05,Leave
1,2023-05-09,Present
1,2017-01-29,Absent
1,2022-03-14,Leave
1,2024-07-11,Absent
1,2021-06-27,Leave
1,2018-07-16,Leave
1,2015-10-26,Leave
1,2021-08-09,Present
1,2023-10-13,Leave
1,2024-02-22,Leave
1,2021-05-23,Leave
1,2023-12-08,Present
1,2020-12-07,Leave
1,2016-03-03,Absent
1,2024-05-02,Absent
1,2021-12-21,Absent
1,2015-08-19,Present
1,2021-07-14,Leave
1,2023-07-03,Absent
1,2022-08-11,Absent
1,2018-03-29,Absent
1,2017-08-11,Leave
1,2023-03-09,Leave
1,2017-11-16,Leave
1,2018-07-25,Absent
1,2016-12-02,Absent
1,2022-02-26,Leave
1,2019-06-30,Absent
1,2018-09-14,Leave
1,2024-01-13,Present
1,2019-03-27,Absent
1,2021-04-15,Present
1,2014-08-16,Absent
1,2018-10-08,Present
1,2019-06-27,Present
1,2019-01-07,Leave
1,2015-02-18,Present
1,2019-11-12,Absent
1,2016-05-15,Present
1,2018-12-21,Leave
1,2018-06-04,Present
1,2018-05-09,Leave
1,2022-09-30,Absent
1,2020-01-17,Absent
1,2017-01-31,Absent
1,2022-07-17,Leave
1,2016-04-07,Absent
1,2019-01-12,Absent
1,2016-06-03,Absent
1,2023-06-06,Leave
1,2016-10-18,Leave
1,2023-05-20,Leave
1,2022-12-31,Absent
1,2024-05-23,Present
1,2023-07-02,Absent
1,2021-11-05,Leave
1,2021-08-15,Present
1,2017-01-20,Present
1,2016-02-09,Present
1,2020-12-03,Present
1,2015-12-29,Absent
1,2022-12-14,Absent
1,2018-07-02,Present
1,2017-06-24,Leave
1,2018-06-17,Leave
1,2014-11-16,Leave
1,2022-12-29,Leave
1,2018-03-29,Leave
1,2021-05-27,Present
1,2016-06-23,Absent
1,2016-11-14,Absent
1,2020-09-19,Present
1,2018-05-27,Absent
1,2016-11-17,Present
1,2020-12-01,Absent
1,2022-11-27,Absent
1,2022-01-26,Present
1,2023-05-19,Leave
1,2019-03-27,Present
1,2022-11-26,Present
1,2023-03-19,Present
1,2021-10-22,Leave
1,2023-02-06,Leave
1,2016-05-17,Absent
1,2022-07-14,Present
1,2019-12-23,Present
1,2021-05-05,Absent
1,2016-03-13,Present
1,2016-09-01,Leave
1,2017-06-04,Absent
1,2021-10-25,Absent
1,2016-09-11,Present
1,2023-01-13,Leave
1,2016-01-29,Present
1,2017-05-31,Leave
1,2024-04-28,Present
1,2020-02-22,Present
1,2014-11-01,Present
1,2024-04-10,Leave
1,2017-01-05,Leave
1,2018-04-11,Absent
1,2015-01-07,Present
1,2019-08-22,Present
1,2020-06-09,Absent
1,2016-02-26,Leave
1,2020-01-01,Leave
1,2018-02-01,Present
1,2017-11-06,Present
1,2023-04-30,Absent
1,2017-01-16,Absent
1,2015-05-12,Absent
1,2020-10-16,Absent
1,2017-05-17,Leave
1,2017-07-31,Present
1,2016-09-18,Leave
1,2021-09-26,Leave
1,2015-10-30,Present
1,2023-07-19,Present
1,2023-05-28,Leave
1,2018-08-01,Absent
1,2017-10-24,Absent
1,2022-04-23,Absent
1,2017-02-24,Leave
1,2017-07-02,Present
1,2015-12-10,Present
1,2016-10-22,Present
1,2018-01-09,Absent
1,2020-11-12,Present
1,2021-07-02,Absent
1,2019-10-07,Absent
1,2019-02-12,Present
1,2021-10-16,Absent
1,2018-09-11,Present
1,2019-07-22,Absent
1,2019-12-03,Leave
1,2017-12-08,Absent
1,2018-11-29,Absent
1,2019-01-13,Absent
1,2018-01-29,Present
1,2018-01-03,Leave
1,2021-10-13,Present
1,2023-06-07,Absent
1,2024-01-01,Leave
1,2021-09-20,Leave
1,2022-08-22,Present
1,2021-12-29,Present
1,2016-05-24,Leave
1,2021-05-08,Leave
1,2023-04-14,Leave
1,2023-02-13,Present
1,2021-05-21,Present
1,2015-10-01,Absent
1,2022-02-16,Leave
1,2017-06-16,Absent
1,2023-11-01,Present
1,2023-03-31,Absent
1,2017-10-26,Leave
1,2020-01-30,Absent
1,2024-04-30,Absent
1,2015-07-10,Absent
1,2020-10-24,Absent
1,2023-09-16,Present
1,2024-03-11,Absent
1,2023-06-01,Leave
1,2017-05-22,Present
1,2024-03-09,Leave
1,2022-07-16,Present
1,2022-06-08,Leave
1,2022-12-08,Present
1,2015-11-11,Present
1,2023-10-10,Absent
1,2022-09-24,Present
1,2020-05-29,Absent
1,2021-04-30,Leave
1,2016-12-14,Leave
1,2020-08-27,Leave
1,2015-12-26,Absent
1,2016-09-01,Present
1,2014-12-30,Present
1,2021-10-29,Absent
1,2017-10-28,Leave
1,2016-03-21,Leave
1,2016-05-19,Present
1,2019-07-23,Leave
1,2017-06-21,Absent
1,2022-06-01,Absent
1,2018-10-23,Leave
1,2024-05-15,Absent
1,2022-11-30,Absent
1,2018-06-13,Leave
1,2022-02-08,Leave
1,2015-09-28,Absent
1,2023-06-29,Leave
1,2017-09-15,Absent
1,2015-08-27,Present
1,2021-07-30,Present
1,2015-05-30,Present
1,2018-10-15,Absent
1,2022-10-31,Present
1,2016-12-05,Absent
1,2016-12-05,Present
1,2018-04-15,Absent
1,2024-06-17,Absent
1,2018-01-21,Present
1,2024-06-26,Present
1,2018-11-16,Leave
1,2019-12-15,Absent
1,2022-12-12,Leave
1,2017-01-25,Absent
1,2020-05-07,Present
1,2015-01-25,Absent
1,2015-05-04,Absent
1,2018-11-12,Absent
